country,time,gdp_per_capita
moz,1806,392.0
mmr,1806,841.0
nam,1806,541.0
nru,1806,554.0
npl,1806,655.0
nld,1806,4270.0
nzl,1806,659.0
nic,1806,974.0
ner,1806,446.0
nga,1806,860.0
prk,1806,575.0
nor,1806,1290.0
omn,1806,916.0
pak,1806,1020.0
plw,1806,840.0
pan,1806,848.0
png,1806,547.0
pry,1806,836.0
per,1806,1205.0
phl,1806,963.0
pol,1806,1241.0
prt,1806,1686.0
pri,1806,1376.0
qat,1806,1122.0
rou,1806,816.0
rus,1806,1440.0
rwa,1806,434.0
wsm,1806,1401.0
smr,1806,1417.0
stp,1806,860.0
sau,1806,849.0
sen,1806,498.0
srb,1806,1359.0
syc,1806,811.0
sle,1806,735.0
sgp,1806,1022.0
svk,1806,1428.0
svn,1806,1410.0
slb,1806,363.0
som,1806,698.0
zaf,1806,1481.0
kor,1806,572.0
ssd,1806,508.0
esp,1806,1519.0
lka,1806,899.0
kna,1806,1166.0
lca,1806,875.0
vct,1806,839.0
sdn,1806,519.0
sur,1806,1638.0
swz,1806,490.0
swe,1806,1462.0
che,1806,2704.0
syr,1806,1082.0
twn,1806,997.0
tjk,1806,558.0
tza,1806,563.0
tha,1806,932.0
tls,1806,527.0
tgo,1806,683.0
ton,1806,663.0
tto,1806,1231.0
tun,1806,716.0
tur,1806,1222.0
tkm,1806,950.0
tca,1806,487.0
tuv,1806,719.0
uga,1806,464.0
ukr,1806,768.0
are,1806,1020.0
gbr,1806,3377.0
usa,1806,2252.0
ury,1806,1759.0
uzb,1806,503.0
vut,1806,586.0
ven,1806,683.0
vnm,1806,862.0
pse,1806,1222.0
yem,1806,892.0
zmb,1806,673.0
zwe,1806,875.0
afg,1807,603.0
alb,1807,668.0
dza,1807,722.0
and,1807,1212.0
ago,1807,637.0
atg,1807,758.0
arg,1807,1509.0
arm,1807,514.0
abw,1807,834.0
aus,1807,828.0
aut,1807,1901.0
aze,1807,776.0
bhs,1807,1447.0
bhr,1807,1273.0
bgd,1807,876.0
brb,1807,914.0
blr,1807,610.0
bel,1807,2415.0
blz,1807,579.0
ben,1807,597.0
bmu,1807,1229.0
btn,1807,630.0
bol,1807,854.0
bih,1807,669.0
bwa,1807,398.0
bra,1807,1110.0
brn,1807,1513.0
bgr,1807,1090.0
bfa,1807,480.0
bdi,1807,421.0
khm,1807,904.0
cmr,1807,627.0
can,1807,1373.0
cpv,1807,530.0
cym,1807,1040.0
caf,1807,425.0
tcd,1807,419.0
chl,1807,1027.0
chn,1807,985.0
col,1807,964.0
com,1807,701.0
cod,1807,499.0
cog,1807,586.0
cri,1807,776.0
civ,1807,835.0
cub,1807,937.0
cyp,1807,854.0
cze,1807,1917.0
dnk,1807,2039.0
dji,1807,769.0
dma,1807,664.0
dom,1807,668.0
ecu,1807,530.0
egy,1807,792.0
slv,1807,975.0
gnq,1807,359.0
eri,1807,533.0
est,1807,945.0
eth,1807,523.0
fji,1807,786.0
fin,1807,1260.0
fra,1807,1828.0
gab,1807,391.0
gmb,1807,816.0
geo,1807,543.0
deu,1807,1722.0
gha,1807,700.0
grc,1807,1388.0
grl,1807,394.0
grd,1807,960.0
gtm,1807,858.0
gin,1807,451.0
gnb,1807,778.0
guy,1807,1215.0
hti,1807,634.0
hnd,1807,675.0
hkg,1807,1008.0
hun,1807,1250.0
isl,1807,927.0
ind,1807,1052.0
idn,1807,995.0
irn,1807,978.0
irq,1807,971.0
irl,1807,1449.0
isr,1807,880.0
ita,1807,2419.0
jam,1807,1172.0
jpn,1807,1060.0
jor,1807,977.0
kaz,1807,1149.0
ken,1807,872.0
kir,1807,554.0
kwt,1807,1126.0
kgz,1807,509.0
lao,1807,865.0
lva,1807,757.0
lbn,1807,1087.0
lso,1807,395.0
lbr,1807,798.0
lby,1807,1051.0
ltu,1807,1280.0
lux,1807,1454.0
mac,1807,993.0
mkd,1807,691.0
mdg,1807,573.0
mwi,1807,350.0
mys,1807,998.0
mdv,1807,843.0
mli,1807,603.0
mlt,1807,782.0
mhl,1807,541.0
mrt,1807,528.0
mus,1807,941.0
mex,1807,1380.0
fsm,1807,520.0
mda,1807,622.0
mco,1807,1966.0
mng,1807,593.0
mne,1807,1059.0
mar,1807,716.0
moz,1807,392.0
mmr,1807,841.0
nam,1807,541.0
nru,1807,554.0
npl,1807,655.0
nld,1807,3914.0
nzl,1807,659.0
nic,1807,974.0
ner,1807,447.0
nga,1807,862.0
prk,1807,575.0
nor,1807,1293.0
omn,1807,916.0
pak,1807,1020.0
plw,1807,840.0
pan,1807,848.0
png,1807,547.0
pry,1807,836.0
per,1807,1205.0
phl,1807,963.0
pol,1807,1245.0
prt,1807,1686.0
pri,1807,1377.0
qat,1807,1126.0
rou,1807,816.0
rus,1807,1442.0
rwa,1807,435.0
wsm,1807,1402.0
smr,1807,1419.0
stp,1807,861.0
sau,1807,850.0
sen,1807,498.0
srb,1807,1359.0
syc,1807,814.0
sle,1807,735.0
sgp,1807,1022.0
svk,1807,1428.0
svn,1807,1410.0
slb,1807,363.0
som,1807,698.0
zaf,1807,1481.0
kor,1807,572.0
ssd,1807,508.0
esp,1807,1519.0
lka,1807,899.0
kna,1807,1166.0
lca,1807,875.0
vct,1807,839.0
sdn,1807,519.0
sur,1807,1638.0
swz,1807,490.0
swe,1807,1401.0
che,1807,2704.0
syr,1807,1082.0
twn,1807,997.0
tjk,1807,558.0
tza,1807,563.0
tha,1807,932.0
tls,1807,528.0
tgo,1807,683.0
ton,1807,663.0
tto,1807,1231.0
tun,1807,716.0
tur,1807,1222.0
tkm,1807,951.0
tca,1807,487.0
tuv,1807,719.0
uga,1807,464.0
ukr,1807,769.0
are,1807,1024.0
gbr,1807,3549.0
usa,1807,2274.0
ury,1807,1760.0
uzb,1807,503.0
vut,1807,586.0
ven,1807,683.0
vnm,1807,862.0
pse,1807,1222.0
yem,1807,894.0
zmb,1807,675.0
zwe,1807,876.0
afg,1808,603.0
alb,1808,668.0
dza,1808,723.0
and,1808,1215.0
ago,1808,640.0
atg,1808,758.0
arg,1808,1509.0
arm,1808,514.0
abw,1808,834.0
aus,1808,830.0
aut,1808,1908.0
aze,1808,776.0
bhs,1808,1447.0
bhr,1808,1278.0
bgd,1808,876.0
brb,1808,915.0
blr,1808,610.0
bel,1808,2415.0
blz,1808,579.0
ben,1808,597.0
bmu,1808,1229.0
btn,1808,630.0
bol,1808,855.0
bih,1808,669.0
bwa,1808,398.0
bra,1808,1110.0
brn,1808,1514.0
bgr,1808,1090.0
bfa,1808,480.0
bdi,1808,421.0
khm,1808,905.0
cmr,1808,627.0
can,1808,1382.0
cpv,1808,530.0
cym,1808,1040.0
caf,1808,425.0
tcd,1808,419.0
chl,1808,1028.0
chn,1808,985.0
col,1808,964.0
com,1808,702.0
cod,1808,501.0
cog,1808,588.0
cri,1808,776.0
civ,1808,839.0
cub,1808,948.0
cyp,1808,854.0
cze,1808,1918.0
dnk,1808,2043.0
dji,1808,771.0
dma,1808,664.0
dom,1808,668.0
ecu,1808,530.0
egy,1808,792.0
slv,1808,976.0
gnq,1808,359.0
eri,1808,533.0
est,1808,947.0
eth,1808,523.0
fji,1808,786.0
fin,1808,1262.0
fra,1808,1832.0
gab,1808,391.0
gmb,1808,817.0
geo,1808,544.0
deu,1808,1734.0
gha,1808,700.0
grc,1808,1390.0
grl,1808,394.0
grd,1808,960.0
gtm,1808,858.0
gin,1808,451.0
gnb,1808,778.0
guy,1808,1215.0
hti,1808,634.0
hnd,1808,675.0
hkg,1808,1008.0
hun,1808,1251.0
isl,1808,927.0
ind,1808,1051.0
idn,1808,996.0
irn,1808,978.0
irq,1808,971.0
irl,1808,1449.0
isr,1808,881.0
ita,1808,2555.0
jam,1808,1172.0
jpn,1808,1061.0
jor,1808,977.0
kaz,1808,1151.0
ken,1808,875.0
kir,1808,555.0
kwt,1808,1131.0
kgz,1808,509.0
lao,1808,866.0
lva,1808,758.0
lbn,1808,1088.0
lso,1808,395.0
lbr,1808,798.0
lby,1808,1051.0
ltu,1808,1282.0
lux,1808,1454.0
mac,1808,993.0
mkd,1808,691.0
mdg,1808,573.0
mwi,1808,350.0
mys,1808,998.0
mdv,1808,843.0
mli,1808,603.0
mlt,1808,782.0
mhl,1808,542.0
mrt,1808,528.0
mus,1808,941.0
mex,1808,1381.0
fsm,1808,520.0
mda,1808,622.0
mco,1808,1969.0
mng,1808,593.0
mne,1808,1059.0
mar,1808,716.0
moz,1808,392.0
mmr,1808,841.0
nam,1808,541.0
nru,1808,555.0
npl,1808,655.0
nld,1808,3483.0
nzl,1808,659.0
nic,1808,974.0
ner,1808,447.0
nga,1808,864.0
prk,1808,574.0
nor,1808,1295.0
omn,1808,917.0
pak,1808,1020.0
plw,1808,840.0
pan,1808,848.0
png,1808,547.0
pry,1808,836.0
per,1808,1205.0
phl,1808,963.0
pol,1808,1250.0
prt,1808,1687.0
pri,1808,1377.0
qat,1808,1131.0
rou,1808,816.0
rus,1808,1444.0
rwa,1808,435.0
wsm,1808,1402.0
smr,1808,1422.0
stp,1808,863.0
sau,1808,850.0
sen,1808,498.0
srb,1808,1359.0
syc,1808,817.0
sle,1808,735.0
sgp,1808,1023.0
svk,1808,1428.0
svn,1808,1410.0
slb,1808,363.0
som,1808,699.0
zaf,1808,1481.0
kor,1808,571.0
ssd,1808,508.0
esp,1808,1520.0
lka,1808,899.0
kna,1808,1166.0
lca,1808,875.0
vct,1808,839.0
sdn,1808,519.0
sur,1808,1638.0
swz,1808,490.0
swe,1808,1327.0
che,1808,2704.0
syr,1808,1082.0
twn,1808,997.0
tjk,1808,558.0
tza,1808,563.0
tha,1808,933.0
tls,1808,529.0
tgo,1808,683.0
ton,1808,663.0
tto,1808,1232.0
tun,1808,717.0
tur,1808,1223.0
tkm,1808,952.0
tca,1808,487.0
tuv,1808,719.0
uga,1808,464.0
ukr,1808,770.0
are,1808,1028.0
gbr,1808,3340.0
usa,1808,2115.0
ury,1808,1760.0
uzb,1808,503.0
vut,1808,586.0
ven,1808,683.0
vnm,1808,862.0
pse,1808,1222.0
yem,1808,897.0
zmb,1808,676.0
zwe,1808,877.0
afg,1809,603.0
alb,1809,668.0
dza,1809,724.0
and,1809,1217.0
ago,1809,642.0
atg,1809,758.0
arg,1809,1509.0
arm,1809,514.0
abw,1809,834.0
aus,1809,832.0
aut,1809,1916.0
aze,1809,776.0
bhs,1809,1447.0
bhr,1809,1284.0
bgd,1809,875.0
brb,1809,915.0
blr,1809,611.0
bel,1809,2416.0
blz,1809,579.0
ben,1809,597.0
bmu,1809,1229.0
btn,1809,630.0
bol,1809,855.0
bih,1809,669.0
bwa,1809,398.0
bra,1809,1110.0
brn,1809,1514.0
bgr,1809,1090.0
bfa,1809,480.0
bdi,1809,422.0
khm,1809,905.0
cmr,1809,627.0
can,1809,1391.0
cpv,1809,530.0
cym,1809,1040.0
caf,1809,425.0
tcd,1809,419.0
chl,1809,1028.0
chn,1809,985.0
col,1809,964.0
com,1809,702.0
cod,1809,503.0
cog,1809,590.0
cri,1809,776.0
civ,1809,842.0
cub,1809,959.0
cyp,1809,855.0
cze,1809,1918.0
dnk,1809,2047.0
dji,1809,774.0
dma,1809,664.0
dom,1809,668.0
ecu,1809,530.0
egy,1809,792.0
slv,1809,976.0
gnq,1809,360.0
eri,1809,533.0
est,1809,948.0
eth,1809,523.0
fji,1809,786.0
fin,1809,1264.0
fra,1809,1835.0
gab,1809,391.0
gmb,1809,817.0
geo,1809,544.0
deu,1809,1746.0
gha,1809,701.0
grc,1809,1393.0
grl,1809,394.0
grd,1809,960.0
gtm,1809,858.0
gin,1809,451.0
gnb,1809,778.0
guy,1809,1216.0
hti,1809,634.0
hnd,1809,675.0
hkg,1809,1008.0
hun,1809,1251.0
isl,1809,928.0
ind,1809,1051.0
idn,1809,996.0
irn,1809,978.0
irq,1809,971.0
irl,1809,1449.0
isr,1809,881.0
ita,1809,2570.0
jam,1809,1172.0
jpn,1809,1063.0
jor,1809,978.0
kaz,1809,1152.0
ken,1809,878.0
kir,1809,555.0
kwt,1809,1135.0
kgz,1809,509.0
lao,1809,866.0
lva,1809,759.0
lbn,1809,1089.0
lso,1809,395.0
lbr,1809,798.0
lby,1809,1051.0
ltu,1809,1284.0
lux,1809,1455.0
mac,1809,994.0
mkd,1809,691.0
mdg,1809,574.0
mwi,1809,350.0
mys,1809,999.0
mdv,1809,844.0
mli,1809,603.0
mlt,1809,783.0
mhl,1809,542.0
mrt,1809,528.0
mus,1809,941.0
mex,1809,1381.0
fsm,1809,521.0
mda,1809,622.0
mco,1809,1971.0
mng,1809,593.0
mne,1809,1059.0
mar,1809,716.0
moz,1809,392.0
mmr,1809,841.0
nam,1809,541.0
nru,1809,555.0
npl,1809,655.0
nld,1809,3430.0
nzl,1809,659.0
nic,1809,974.0
ner,1809,447.0
nga,1809,865.0
prk,1809,573.0
nor,1809,1297.0
omn,1809,917.0
pak,1809,1020.0
plw,1809,840.0
pan,1809,848.0
png,1809,547.0
pry,1809,836.0
per,1809,1205.0
phl,1809,963.0
pol,1809,1255.0
prt,1809,1687.0
pri,1809,1377.0
qat,1809,1135.0
rou,1809,817.0
rus,1809,1445.0
rwa,1809,436.0
wsm,1809,1402.0
smr,1809,1424.0
stp,1809,865.0
sau,1809,851.0
sen,1809,498.0
srb,1809,1360.0
syc,1809,820.0
sle,1809,735.0
sgp,1809,1023.0
svk,1809,1429.0
svn,1809,1410.0
slb,1809,363.0
som,1809,700.0
zaf,1809,1482.0
kor,1809,571.0
ssd,1809,508.0
esp,1809,1520.0
lka,1809,899.0
kna,1809,1166.0
lca,1809,876.0
vct,1809,839.0
sdn,1809,519.0
sur,1809,1639.0
swz,1809,490.0
swe,1809,1266.0
che,1809,2705.0
syr,1809,1082.0
twn,1809,997.0
tjk,1809,558.0
tza,1809,563.0
tha,1809,933.0
tls,1809,530.0
tgo,1809,683.0
ton,1809,663.0
tto,1809,1232.0
tun,1809,717.0
tur,1809,1223.0
tkm,1809,953.0
tca,1809,487.0
tuv,1809,719.0
uga,1809,464.0
ukr,1809,771.0
are,1809,1032.0
gbr,1809,3401.0
usa,1809,2218.0
ury,1809,1760.0
uzb,1809,503.0
vut,1809,586.0
ven,1809,683.0
vnm,1809,862.0
pse,1809,1222.0
yem,1809,899.0
zmb,1809,678.0
zwe,1809,878.0
afg,1810,604.0
alb,1810,668.0
dza,1810,725.0
and,1810,1219.0
ago,1810,645.0
atg,1810,758.0
arg,1810,1510.0
arm,1810,514.0
abw,1810,834.0
aus,1810,834.0
aut,1810,1924.0
aze,1810,777.0
bhs,1810,1447.0
bhr,1810,1289.0
bgd,1810,875.0
brb,1810,915.0
blr,1810,611.0
bel,1810,2416.0
blz,1810,580.0
ben,1810,598.0
bmu,1810,1229.0
btn,1810,630.0
bol,1810,855.0
bih,1810,670.0
bwa,1810,398.0
bra,1810,1110.0
brn,1810,1514.0
bgr,1810,1091.0
bfa,1810,480.0
bdi,1810,422.0
khm,1810,905.0
cmr,1810,627.0
can,1810,1400.0
cpv,1810,530.0
cym,1810,1041.0
caf,1810,425.0
tcd,1810,419.0
chl,1810,1028.0
chn,1810,985.0
col,1810,964.0
com,1810,703.0
cod,1810,505.0
cog,1810,591.0
cri,1810,776.0
civ,1810,845.0
cub,1810,970.0
cyp,1810,855.0
cze,1810,1918.0
dnk,1810,2050.0
dji,1810,776.0
dma,1810,664.0
dom,1810,668.0
ecu,1810,530.0
egy,1810,792.0
slv,1810,976.0
gnq,1810,360.0
eri,1810,533.0
est,1810,949.0
eth,1810,523.0
fji,1810,786.0
fin,1810,1267.0
fra,1810,1839.0
gab,1810,391.0
gmb,1810,818.0
geo,1810,544.0
deu,1810,1759.0
gha,1810,701.0
grc,1810,1395.0
grl,1810,394.0
grd,1810,960.0
gtm,1810,858.0
gin,1810,451.0
gnb,1810,778.0
guy,1810,1216.0
hti,1810,634.0
hnd,1810,676.0
hkg,1810,1008.0
hun,1810,1251.0
isl,1810,928.0
ind,1810,1051.0
idn,1810,996.0
irn,1810,979.0
irq,1810,971.0
irl,1810,1449.0
isr,1810,881.0
ita,1810,2371.0
jam,1810,1172.0
jpn,1810,1064.0
jor,1810,978.0
kaz,1810,1153.0
ken,1810,881.0
kir,1810,556.0
kwt,1810,1139.0
kgz,1810,509.0
lao,1810,866.0
lva,1810,760.0
lbn,1810,1090.0
lso,1810,395.0
lbr,1810,798.0
lby,1810,1051.0
ltu,1810,1285.0
lux,1810,1455.0
mac,1810,994.0
mkd,1810,691.0
mdg,1810,574.0
mwi,1810,350.0
mys,1810,999.0
mdv,1810,844.0
mli,1810,603.0
mlt,1810,783.0
mhl,1810,542.0
mrt,1810,528.0
mus,1810,941.0
mex,1810,1381.0
fsm,1810,521.0
mda,1810,622.0
mco,1810,1974.0
mng,1810,593.0
mne,1810,1059.0
mar,1810,716.0
moz,1810,393.0
mmr,1810,841.0
nam,1810,541.0
nru,1810,555.0
npl,1810,655.0
nld,1810,3927.0
nzl,1810,659.0
nic,1810,975.0
ner,1810,447.0
nga,1810,867.0
prk,1810,573.0
nor,1810,1299.0
omn,1810,917.0
pak,1810,1020.0
plw,1810,840.0
pan,1810,848.0
png,1810,547.0
pry,1810,836.0
per,1810,1206.0
phl,1810,964.0
pol,1810,1260.0
prt,1810,1687.0
pri,1810,1377.0
qat,1810,1139.0
rou,1810,817.0
rus,1810,1447.0
rwa,1810,437.0
wsm,1810,1402.0
smr,1810,1427.0
stp,1810,866.0
sau,1810,852.0
sen,1810,498.0
srb,1810,1360.0
syc,1810,824.0
sle,1810,735.0
sgp,1810,1023.0
svk,1810,1429.0
svn,1810,1411.0
slb,1810,364.0
som,1810,700.0
zaf,1810,1482.0
kor,1810,570.0
ssd,1810,508.0
esp,1810,1520.0
lka,1810,899.0
kna,1810,1166.0
lca,1810,876.0
vct,1810,839.0
sdn,1810,519.0
sur,1810,1639.0
swz,1810,490.0
swe,1810,1368.0
che,1810,2705.0
syr,1810,1083.0
twn,1810,997.0
tjk,1810,558.0
tza,1810,563.0
tha,1810,933.0
tls,1810,531.0
tgo,1810,683.0
ton,1810,664.0
tto,1810,1232.0
tun,1810,717.0
tur,1810,1223.0
tkm,1810,954.0
tca,1810,487.0
tuv,1810,720.0
uga,1810,464.0
ukr,1810,772.0
are,1810,1036.0
gbr,1810,3575.0
usa,1810,2283.0
ury,1810,1761.0
uzb,1810,503.0
vut,1810,586.0
ven,1810,683.0
vnm,1810,862.0
pse,1810,1222.0
yem,1810,902.0
zmb,1810,680.0
zwe,1810,879.0
afg,1811,604.0
alb,1811,668.0
dza,1811,726.0
and,1811,1221.0
ago,1811,648.0
atg,1811,758.0
arg,1811,1510.0
arm,1811,515.0
abw,1811,834.0
aus,1811,835.0
aut,1811,1932.0
aze,1811,777.0
bhs,1811,1447.0
bhr,1811,1295.0
bgd,1811,875.0
brb,1811,915.0
blr,1811,611.0
bel,1811,2416.0
blz,1811,580.0
ben,1811,598.0
bmu,1811,1229.0
btn,1811,630.0
bol,1811,855.0
bih,1811,670.0
bwa,1811,398.0
bra,1811,1111.0
brn,1811,1514.0
bgr,1811,1091.0
bfa,1811,480.0
bdi,1811,422.0
khm,1811,905.0
cmr,1811,627.0
can,1811,1409.0
cpv,1811,530.0
cym,1811,1041.0
caf,1811,425.0
tcd,1811,419.0
chl,1811,1028.0
chn,1811,985.0
col,1811,964.0
com,1811,704.0
cod,1811,507.0
cog,1811,593.0
cri,1811,776.0
civ,1811,849.0
cub,1811,982.0
cyp,1811,855.0
cze,1811,1919.0
dnk,1811,2054.0
dji,1811,779.0
dma,1811,664.0
dom,1811,668.0
ecu,1811,530.0
egy,1811,792.0
slv,1811,976.0
gnq,1811,361.0
eri,1811,533.0
est,1811,950.0
eth,1811,523.0
fji,1811,786.0
fin,1811,1269.0
fra,1811,1842.0
gab,1811,391.0
gmb,1811,818.0
geo,1811,544.0
deu,1811,1771.0
gha,1811,702.0
grc,1811,1398.0
grl,1811,394.0
grd,1811,960.0
gtm,1811,858.0
gin,1811,451.0
gnb,1811,778.0
guy,1811,1216.0
hti,1811,634.0
hnd,1811,676.0
hkg,1811,1008.0
hun,1811,1251.0
isl,1811,928.0
ind,1811,1051.0
idn,1811,996.0
irn,1811,979.0
irq,1811,971.0
irl,1811,1449.0
isr,1811,881.0
ita,1811,2293.0
jam,1811,1172.0
jpn,1811,1066.0
jor,1811,978.0
kaz,1811,1155.0
ken,1811,883.0
kir,1811,556.0
kwt,1811,1143.0
kgz,1811,509.0
lao,1811,866.0
lva,1811,761.0
lbn,1811,1091.0
lso,1811,396.0
lbr,1811,798.0
lby,1811,1051.0
ltu,1811,1287.0
lux,1811,1455.0
mac,1811,994.0
mkd,1811,691.0
mdg,1811,574.0
mwi,1811,350.0
mys,1811,999.0
mdv,1811,844.0
mli,1811,604.0
mlt,1811,783.0
mhl,1811,543.0
mrt,1811,528.0
mus,1811,942.0
mex,1811,1381.0
fsm,1811,521.0
mda,1811,622.0
mco,1811,1977.0
mng,1811,593.0
mne,1811,1059.0
mar,1811,716.0
moz,1811,393.0
mmr,1811,841.0
nam,1811,541.0
nru,1811,555.0
npl,1811,655.0
nld,1811,3966.0
nzl,1811,660.0
nic,1811,975.0
ner,1811,447.0
nga,1811,868.0
prk,1811,572.0
nor,1811,1301.0
omn,1811,917.0
pak,1811,1020.0
plw,1811,840.0
pan,1811,848.0
png,1811,547.0
pry,1811,836.0
per,1811,1206.0
phl,1811,964.0
pol,1811,1265.0
prt,1811,1687.0
pri,1811,1377.0
qat,1811,1143.0
rou,1811,817.0
rus,1811,1449.0
rwa,1811,437.0
wsm,1811,1402.0
smr,1811,1429.0
stp,1811,868.0
sau,1811,852.0
sen,1811,498.0
srb,1811,1360.0
syc,1811,827.0
sle,1811,735.0
sgp,1811,1023.0
svk,1811,1429.0
svn,1811,1411.0
slb,1811,364.0
som,1811,701.0
zaf,1811,1482.0
kor,1811,569.0
ssd,1811,508.0
esp,1811,1520.0
lka,1811,900.0
kna,1811,1166.0
lca,1811,876.0
vct,1811,839.0
sdn,1811,519.0
sur,1811,1639.0
swz,1811,490.0
swe,1811,1470.0
che,1811,2706.0
syr,1811,1083.0
twn,1811,997.0
tjk,1811,559.0
tza,1811,563.0
tha,1811,933.0
tls,1811,532.0
tgo,1811,684.0
ton,1811,664.0
tto,1811,1232.0
tun,1811,717.0
tur,1811,1223.0
tkm,1811,955.0
tca,1811,487.0
tuv,1811,720.0
uga,1811,465.0
ukr,1811,773.0
are,1811,1039.0
gbr,1811,3492.0
usa,1811,2328.0
ury,1811,1761.0
uzb,1811,503.0
vut,1811,586.0
ven,1811,683.0
vnm,1811,862.0
pse,1811,1222.0
yem,1811,905.0
zmb,1811,681.0
zwe,1811,880.0
afg,1812,604.0
alb,1812,669.0
dza,1812,727.0
and,1812,1224.0
ago,1812,651.0
atg,1812,758.0
arg,1812,1510.0
arm,1812,515.0
abw,1812,834.0
aus,1812,837.0
aut,1812,1939.0
aze,1812,777.0
bhs,1812,1448.0
bhr,1812,1300.0
bgd,1812,875.0
brb,1812,915.0
blr,1812,612.0
bel,1812,2417.0
blz,1812,580.0
ben,1812,598.0
bmu,1812,1229.0
btn,1812,631.0
bol,1812,855.0
bih,1812,670.0
bwa,1812,398.0
bra,1812,1111.0
brn,1812,1515.0
bgr,1812,1091.0
bfa,1812,480.0
bdi,1812,423.0
khm,1812,905.0
cmr,1812,627.0
can,1812,1417.0
cpv,1812,530.0
cym,1812,1041.0
caf,1812,425.0
tcd,1812,419.0
chl,1812,1028.0
chn,1812,985.0
col,1812,964.0
com,1812,705.0
cod,1812,509.0
cog,1812,595.0
cri,1812,776.0
civ,1812,852.0
cub,1812,993.0
cyp,1812,855.0
cze,1812,1919.0
dnk,1812,2058.0
dji,1812,781.0
dma,1812,664.0
dom,1812,668.0
ecu,1812,530.0
egy,1812,792.0
slv,1812,976.0
gnq,1812,361.0
eri,1812,533.0
est,1812,951.0
eth,1812,524.0
fji,1812,786.0
fin,1812,1271.0
fra,1812,1846.0
gab,1812,391.0
gmb,1812,819.0
geo,1812,544.0
deu,1812,1784.0
gha,1812,703.0
grc,1812,1400.0
grl,1812,394.0
grd,1812,960.0
gtm,1812,859.0
gin,1812,451.0
gnb,1812,779.0
guy,1812,1216.0
hti,1812,634.0
hnd,1812,676.0
hkg,1812,1009.0
hun,1812,1251.0
isl,1812,928.0
ind,1812,1051.0
idn,1812,996.0
irn,1812,979.0
irq,1812,971.0
irl,1812,1450.0
isr,1812,881.0
ita,1812,2343.0
jam,1812,1172.0
jpn,1812,1067.0
jor,1812,978.0
kaz,1812,1156.0
ken,1812,886.0
kir,1812,557.0
kwt,1812,1148.0
kgz,1812,509.0
lao,1812,866.0
lva,1812,762.0
lbn,1812,1092.0
lso,1812,396.0
lbr,1812,798.0
lby,1812,1052.0
ltu,1812,1288.0
lux,1812,1455.0
mac,1812,994.0
mkd,1812,691.0
mdg,1812,574.0
mwi,1812,351.0
mys,1812,999.0
mdv,1812,844.0
mli,1812,604.0
mlt,1812,783.0
mhl,1812,543.0
mrt,1812,528.0
mus,1812,942.0
mex,1812,1381.0
fsm,1812,522.0
mda,1812,622.0
mco,1812,1979.0
mng,1812,593.0
mne,1812,1059.0
mar,1812,716.0
moz,1812,393.0
mmr,1812,842.0
nam,1812,541.0
nru,1812,555.0
npl,1812,655.0
nld,1812,3447.0
nzl,1812,660.0
nic,1812,975.0
ner,1812,447.0
nga,1812,870.0
prk,1812,572.0
nor,1812,1303.0
omn,1812,917.0
pak,1812,1020.0
plw,1812,840.0
pan,1812,849.0
png,1812,547.0
pry,1812,837.0
per,1812,1206.0
phl,1812,964.0
pol,1812,1269.0
prt,1812,1688.0
pri,1812,1378.0
qat,1812,1148.0
rou,1812,817.0
rus,1812,1451.0
rwa,1812,438.0
wsm,1812,1403.0
smr,1812,1432.0
stp,1812,869.0
sau,1812,853.0
sen,1812,498.0
srb,1812,1360.0
syc,1812,830.0
sle,1812,735.0
sgp,1812,1023.0
svk,1812,1429.0
svn,1812,1411.0
slb,1812,364.0
som,1812,702.0
zaf,1812,1482.0
kor,1812,569.0
ssd,1812,508.0
esp,1812,1521.0
lka,1812,900.0
kna,1812,1167.0
lca,1812,876.0
vct,1812,839.0
sdn,1812,519.0
sur,1812,1639.0
swz,1812,490.0
swe,1812,1376.0
che,1812,2706.0
syr,1812,1083.0
twn,1812,998.0
tjk,1812,559.0
tza,1812,563.0
tha,1812,933.0
tls,1812,533.0
tgo,1812,684.0
ton,1812,664.0
tto,1812,1232.0
tun,1812,717.0
tur,1812,1223.0
tkm,1812,956.0
tca,1812,487.0
tuv,1812,720.0
uga,1812,465.0
ukr,1812,774.0
are,1812,1043.0
gbr,1812,3298.0
usa,1812,2289.0
ury,1812,1761.0
uzb,1812,503.0
vut,1812,586.0
ven,1812,683.0
vnm,1812,863.0
pse,1812,1223.0
yem,1812,907.0
zmb,1812,683.0
zwe,1812,881.0
afg,1813,604.0
alb,1813,669.0
dza,1813,728.0
and,1813,1226.0
ago,1813,654.0
atg,1813,758.0
arg,1813,1510.0
arm,1813,515.0
abw,1813,834.0
aus,1813,839.0
aut,1813,1947.0
aze,1813,777.0
bhs,1813,1448.0
bhr,1813,1306.0
bgd,1813,875.0
brb,1813,915.0
blr,1813,612.0
bel,1813,2417.0
blz,1813,580.0
ben,1813,598.0
bmu,1813,1230.0
btn,1813,631.0
bol,1813,855.0
bih,1813,670.0
bwa,1813,398.0
bra,1813,1111.0
brn,1813,1515.0
bgr,1813,1091.0
bfa,1813,481.0
bdi,1813,423.0
khm,1813,905.0
cmr,1813,627.0
can,1813,1427.0
cpv,1813,530.0
cym,1813,1041.0
caf,1813,425.0
tcd,1813,419.0
chl,1813,1028.0
chn,1813,985.0
col,1813,965.0
